-3148,-2928,-2992,-2732,-2336,-2700,-2464,-3028,-2164,-2304,-2436,-2076,-2508,-2756,-2476,-2192,-2204,-1880,-1688,-1928,-2000,-2188,-2376,-1256,-1200,-740,-1152,-1264,-1176,-1204,-2380,-3956,-6864,-13856,-22976,-32768,-32768,-32768,-32768,-32768,-32768,-26956,-10408,-468,8148,9668,16660,25308,31824,31176,27136,25616,23740,21056,28496,32480,31800,32767,32032,28856,29068,28412,28456,27816,26456,25064,24244,23876
1152,1404,1416,1300,1072,892,1092,1332,964,792,1052,1144,1504,1240,1280,1496,1760,1644,1568,1660,1724,1452,1316,1476,1124,1056,524,308,28,-520,-884,-1256,-808,-1464,44,7512,13960,5412,9112,16728,21492,32100,32767,32767,32767,32767,32767,32767,32767,30876,25712,21228,19288,17500,20728,12528,8504,5084,2904,2196,3356,4480,4904,4188,3492,3768,4204,4392
-12752,-12492,-12608,-12756,-13036,-13160,-13276,-13044,-13864,-13256,-13428,-13060,-13004,-12920,-12988,-12972,-12816,-12488,-13088,-13316,-13432,-13284,-13152,-12780,-12436,-12408,-12412,-12600,-12844,-12520,-14040,-17408,-23864,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-29572,-26752,-21160,-13704,-8532,-2120,1980,8268,8972,7620,7140,11180,13580,12964,14040,15100,15364,15592,15140,13660,12104
1165,884,-3,-870,-910,-740,-542,-1037,-522,-272,-251,-335,-767,-708,-523,-354,-871,-1198,-1258,-1418,-1651,-1600,-1514,-1401,-2180,-2874,-3321,-3824,-4620,-5961,-7146,-7417,-5190,3521,17771,29393,32253,31205,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,31953,27837,18965,4576,3632,-2226,349,3669,5540,4218,1237,-1525,-3629,-4867,-7107,-10228
1564,1381,996,822,1304,1134,724,264,-472,308,-746,375,723,155,135,54,147,15,360,815,844,476,-257,-237,256,393,-60,-1539,-2925,-3703,-4987,-5305,-1298,6939,18647,24644,13899,-2617,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-21834,-20057,-11256,-5254,-5268,-5414,-4549,-3181,37,3826,6979,9585,12704
313,308,71,-24,30,178,409,1181,964,1606,1381,1352,1106,1104,1293,1290,1211,1192,1218,1141,1219,1661,2362,2267,2405,3216,5088,7746,10600,13164,15420,17045,19487,20764,16089,5024,-11899,-20514,-29037,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-27639,-23404,-17089,-13954,-15904,-13605,-6535,-2026,4449,9937,14475,18801,22309,25510,27816,30402
Wait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch: 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396,844,1508,568,-20,172,288,-540,-256,-896,-1096,236,352,556,472,552,172,-856,-924,148,260,680,500,736,96,-320,-1176,-4252,-9808,-19800,-32768,-32768,-32768,-32768,-32768,-28872,-16108,-40,7608,13600,22144,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,30608,28244,25884,24664,23872,22792,20504,17916,16980,16908,16692
4176,4744,4992,4728,4924,5020,5364,5532,5412,5440,5600,4960,4052,4432,5124,5340,4672,3528,3392,3152,2904,2096,3084,2560,1348,1024,192,-1572,-1912,-3032,-1268,1108,1748,10612,16204,30988,32767,32767,32767,32767,32767,32767,32767,32767,32767,30936,29892,28732,22996,15092,9364,7428,5492,3760,1864,-1364,340,2460,5720,6384,5844,5056,4596,5292,6008,7524,9596,11372
-13348,-13972,-14032,-13380,-13796,-13668,-13588,-13668,-14016,-12972,-13064,-14388,-13852,-13728,-13180,-13088,-13272,-13000,-12768,-13680,-13972,-14052,-13580,-13980,-13708,-14392,-17424,-23440,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-30016,-23208,-16720,-7752,4100,7736,7252,8672,11576,15604,20252,18392,17780,18308,18980,17908,15692,13060,10640,8888,7640,5584,2180,-1632
-163,-990,-1469,-142,554,1027,1538,1474,1327,1625,1429,1320,2789,2951,1642,-583,-2739,-2570,-2559,-2529,-1707,-188,-1000,-2452,-3046,-4001,-5000,-3651,1337,11657,26775,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,26280,20806,12206,-1976,-338,-2586,-3898,-1810,-3088,1436,3250,2701,-1345,-8609,-14560,-19195,-21653,-22940,-22471,-20563,-18792,-16679
-1198,-1045,340,1010,-625,-1022,517,89,981,515,-876,-698,-162,-264,205,1146,1631,-141,-2696,-3284,-3144,-2980,-3310,-2561,-2590,-3122,-1582,1823,2845,808,1573,9960,3176,-22218,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-27244,-22322,-16799,-10687,-9816,-8965,-6289,533,6880,12407,14931,15572,15268,15757,16189,16729,17763,20768,26588
4246,3214,2934,3630,4361,4288,4367,3662,3338,2764,2770,2490,2474,2631,2226,1722,1403,2653,3846,4578,5028,6095,7087,7564,8392,8795,7970,8117,10654,12010,5702,-8054,-27227,-32768,-32768,-32768,-32768,-32768,-32768,-27986,-19748,-18793,-16739,-17154,-15505,-7968,-9892,-10175,-4446,-10378,-13380,-11501,-6967,-452,4723,9058,14101,15867,16195,16563,19216,22977,27864,32706,32767,32767,32767,32767
Wait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch: 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-876,-1104,-1276,-1132,-1292,-1384,-1376,-1000,-808,-868,-1144,-1200,-1136,-1160,-1024,-812,-524,-392,-260,-204,-24,292,604,988,1248,1496,1660,2936,2848,856,-5224,-26368,-32768,-32768,-32768,-32768,-32768,-20184,2176,16288,24744,28716,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,31100,26932,23168,21252,20012,19356,20136,21328,20820,19204
3992,4072,4072,3972,4588,4576,4204,3996,4148,4244,4328,4492,4628,4772,4604,4404,4408,4636,4708,4556,4280,4256,4028,3956,3864,3844,3036,1448,596,1196,2720,5784,12472,13308,21896,19096,27960,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,31648,25644,22788,18568,13464,11344,10004,7548,3312,3248,4224,5660,5916,5732,5912,5876,5880,5072,4724,5416
-13080,-13084,-12840,-12572,-12600,-12688,-12988,-13088,-13228,-13144,-12936,-12524,-12800,-12728,-13056,-12996,-12940,-12956,-12880,-12928,-12776,-12312,-12116,-11880,-11504,-11096,-9976,-9628,-11128,-16992,-26580,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-24576,-17020,-9400,-492,6904,9928,11980,14060,17756,20640,18580,18540,19512,19448,19028,18720,17412,15356,13340,11840,10364
-575,-458,-262,-87,-190,-647,-997,-1036,-703,-290,-27,40,-108,-408,-629,-519,-256,4,-167,-326,-334,-115,-118,-579,-1408,-2629,-4238,-6600,-8615,-6384,336,13146,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,24842,15125,6067,1819,2611,994,-336,2330,4134,4783,3838,-99,-4430,-9301,-13461,-17594,-21635,-24921,-26423
214,313,160,173,94,-243,-407,-294,107,270,434,462,509,124,-271,-471,-223,39,296,198,156,-343,-439,-451,-879,-2206,-3788,-3914,-2425,1117,12589,29501,32767,28089,15005,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-29585,-26884,-18724,-10323,-4494,425,7360,11989,13975,14113,13283,11310,10330,11867,14231,16185
965,1108,1221,1338,1651,1601,1446,1223,1281,1519,1644,1670,1668,1787,2143,2283,2371,2255,2253,2355,2938,3799,4275,4604,5655,7624,10302,13152,18179,24905,31692,30490,7962,-24138,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-26266,-13407,-10110,-13212,-17292,-16437,-15369,-11222,-14718,-15002,-8902,-5977,-5771,-5183,-2604,1629,5958,9986,11963,12740,13936,15891,18296,20414,22258,25143,29776
Wait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch: 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,1248,940,668,852,928,868,988,1304,1200,1332,1568,1960,2308,2548,2372,2496,2440,1872,1648,1528,1496,1524,1604,1804,2492,2964,3952,2440,-9660,-32768,-32768,-32768,-32768,-32768,-29660,-8940,7756,19140,22856,30696,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,27720,23388,18424,13700,12604,14708,16020,16348,16060,15536,16212
5808,5548,5860,5816,5944,6020,6116,6008,6248,6040,6176,6076,5996,6312,6404,6780,6564,6480,6908,7224,7368,7472,7316,7152,6568,5784,4756,4060,5132,8536,18912,19924,13844,14524,23844,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,23616,21148,15700,-368,-6908,-8744,324,6304,6728,8960,5564,3108,1312,-496,-1176,-596,344,1800
-13204,-12988,-12776,-12788,-12708,-12552,-12856,-12660,-12584,-12332,-12252,-11960,-12044,-12212,-12400,-12676,-12772,-12508,-12588,-12580,-12024,-12232,-12060,-11692,-11460,-12536,-14472,-16860,-23480,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-29124,-18996,-2240,7048,9816,14636,18772,24056,13020,16084,19056,21168,20476,18396,17060,15896,12352,9596,8436,7568,7164,5980
-989,-899,-737,-727,-879,-1039,-1273,-1460,-1576,-1630,-1650,-1622,-1761,-1872,-2043,-2197,-2183,-1797,-1384,-1326,-1766,-2402,-3376,-4655,-6470,-7920,-7428,-5320,-921,7563,19975,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,20264,-3491,-10385,-21729,-32568,-26091,-6696,2167,14509,11292,4088,-7386,-14094,-19566,-22494,-23308,-22383,-20501,-19527,-19511
-293,-86,-5,-433,-496,-300,-544,-710,-1038,-1213,-1175,-1154,-1094,-1221,-1514,-1879,-2059,-1154,-306,130,422,655,620,23,-1217,-2383,-2561,2959,17461,32767,32767,32507,-7182,-32480,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-26008,-21814,-21493,-16117,-290,8894,17700,22942,24647,21282,15603,10820,9147,8986,9345,9963,11919
1315,1577,1987,2272,2278,2312,2434,2822,3331,3602,3805,3881,4113,4727,5747,6976,7758,8140,8050,7827,7431,6958,6453,6430,7226,9202,11227,12796,14620,16842,14186,-3423,-25335,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-25701,-20249,-19453,-20571,-21053,-17333,-5803,-5911,-10184,-15516,-17133,-14615,-12928,-378,7410,13365,19583,20660,18984,17562,17879,17472,18764,20687,23232,26963,30219,32459
Wait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch: 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568,1208,2116,2560,2076,1768,2148,2176,1480,1564,2144,2452,2280,2340,2088,1864,2260,2068,1824,1556,1336,1780,2328,2652,3112,3344,3608,3772,4012,4356,4528,3748,2256,2084,-2504,-12536,-24912,-32768,-32768,-32768,-32768,-32768,-25972,-4068,13908,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,28140,28732,25764,22848
6508,6556,5980,5864,5920,6424,6400,6476,6132,6232,5992,5860,6188,6300,6380,6076,6288,6604,6944,7104,7444,7072,6780,6252,5968,5676,5744,5212,4184,3112,3156,3764,4268,5124,7260,9756,18372,24316,24156,24408,30736,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32200,32767,32767,28528,20692,16940,14476,9552,8980,4776,-1332,1504,8224,11628,10052
-13220,-12840,-13176,-13580,-13556,-12776,-13372,-13632,-13640,-13180,-13520,-14004,-12968,-12580,-13128,-12608,-12444,-11900,-11976,-12100,-11840,-12364,-13036,-13168,-13180,-12672,-12700,-12460,-12320,-12756,-13284,-15028,-18208,-21684,-27380,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-24984,-13032,14736,12456,13568,15000,17608,20464,18788,17076,17760,20788,18096,17076,14268
-483,-951,-967,-744,-170,-134,-291,-746,-700,-788,-457,-383,-226,-304,-635,-873,-661,-225,-257,-820,-1699,-2430,-3129,-3327,-3450,-3804,-4325,-5305,-6652,-8032,-8711,-8683,-7896,-6055,-1779,6399,16728,28955,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,3175,-121,-9177,-14945,-16319,-13071,-12198,-12318,-1330,7319,3101,-4837,-13886
50,-833,-1344,-255,339,38,129,798,262,-453,-277,220,-170,-487,-178,-850,-93,1014,1209,1870,1692,1294,1030,381,375,433,7,-577,-1511,-2092,-2559,-3814,-4898,149,9364,11777,7187,4772,-1808,-25633,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-29821,-22195,-17250,-21023,-20920,-17968,-6272,3410,7983,15614,23294,27748
183,355,667,351,144,241,324,-28,-139,125,252,205,577,1192,1108,967,925,643,404,-271,-845,-854,-716,-74,762,1731,3348,5121,6971,9170,12612,17147,20686,23603,25712,25985,25032,21239,4385,-16752,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-22552,-9924,1834,14031,13548,18438,1060,-12711,-14914,-9418,-2814,4500,9861,13123,22983,27288,25775,24510,22900
Wait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch: 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,1280,1188,1092,1084,968,1076,1372,1676,1536,1280,1196,1164,1468,1860,1968,1724,1644,1892,1764,2356,3116,3740,3320,-88,-6344,-17800,-32768,-32768,-32768,-32768,-32768,-32768,-23320,460,17524,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,30296,27444,23204,22400,19536,15668,11912,10868,16088,21524,23108,23528,24732,24656,21172
6240,6268,6476,6704,6700,6540,6232,6328,6592,6752,6716,6584,6288,6300,6308,6472,6608,6528,6180,5268,4532,3492,3504,4364,6412,8776,10140,19716,22568,23872,25756,27672,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,31256,26732,19388,10180,-4876,-7472,-1856,5752,6572,5476,5872,7184,5988,4768,4684,5660,6852,6488,5680,5628,5528,5676
-13120,-12932,-12908,-12940,-12968,-13336,-13344,-12912,-13004,-12788,-12696,-12636,-12876,-12824,-12336,-12264,-12280,-12164,-12168,-11956,-11788,-12404,-13396,-15204,-20664,-28784,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-22532,164,2568,6484,10028,13028,19824,15328,18692,20624,21376,20360,17396,16756,16584,17604,18464,16312,12796,9984,7740,5372,2244,952
-453,-225,-20,-130,-343,-306,-44,216,306,-15,-413,-747,-746,-490,-162,-59,-382,-1003,-1609,-2750,-4285,-5823,-7464,-7417,-4494,-185,8193,16776,29612,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,31890,11954,2594,-11202,-22750,-23943,-16698,6520,13880,20723,17848,12854,4405,-3186,-8592,-11774,-14176,-16672,-20479,-24438,-27866,-31472,-32768,-32768
136,144,114,96,45,-223,-412,-139,223,439,230,-167,-465,-738,-728,85,638,609,714,104,-768,-453,702,1737,2561,5869,9972,13053,18856,2038,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-31895,-27400,-28183,-25357,-23918,-6876,4152,13391,19762,23375,24035,22834,20150,14573,9709,12471,18264,22300,25500,28991,29893
-56,287,367,323,188,88,15,43,59,120,215,309,445,731,1060,1065,988,1002,1523,2252,3402,5669,9131,15041,21782,27622,26287,16568,4104,-11520,-25851,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-29005,-19953,-11667,-6689,-2654,3887,-3018,-11273,-17492,-19157,-12081,-6369,5017,13898,18984,19083,20037,13910,8552,10160,13135,15124,16150,17273,18143,18852,19757,21585,25911,32767
Wait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch: 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2564,2700,3044,3328,3376,3020,2612,2420,2644,3024,3284,3336,3032,2884,2768,2936,2860,2668,2604,2564,2628,3088,3288,3128,2716,2716,2848,3460,3436,3944,4336,4428,5148,5664,5808,5772,4244,932,-4548,-13124,-32768,-32768,-32768,-32768,-23980,-9640,6760,24000,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,30860,29824,30440,30292,32767,30384,27592
7240,7128,7160,7304,7388,7460,7424,7560,7328,7324,7384,7288,7300,7308,7432,7760,7840,7836,7592,7312,6860,7308,7736,7764,7692,7524,7252,7336,6976,7260,6928,7004,7088,7400,7032,6176,6568,6916,7636,10944,16236,26752,18604,26208,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32752,22744,23300,23276,31892,23572,22928,18068,17116,13528,6572,-312,-1532,-1440
-12884,-12948,-12952,-12696,-12632,-12616,-12724,-13048,-12888,-12792,-12676,-12884,-13132,-12892,-12588,-12596,-12848,-12848,-12920,-13532,-13524,-13000,-12556,-12276,-12080,-11784,-11776,-11624,-11108,-10652,-11032,-10512,-10248,-10084,-10380,-12924,-17544,-23960,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-27900,-21436,-17508,-1900,2968,9832,9504,15216,17432,20640,15476,15452,16780
-625,-432,-279,-247,-316,-420,-513,-605,-730,-787,-812,-745,-729,-577,-402,-441,-789,-1209,-1419,-1081,-508,238,555,111,-624,-882,-956,-1263,-2050,-3236,-4279,-5241,-6103,-6887,-8170,-9648,-8233,-3510,5105,19023,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,23025,7278,3295,-5185,-12424,-18869,-12958,-5954,-3101,5996
61,-357,-395,-154,497,926,482,-184,-831,-493,-111,500,502,-82,-102,-499,-549,-596,-924,-1372,-1319,-1346,-654,327,778,659,-74,17,-277,-1168,-2057,-3190,-4608,-4741,-3351,-389,3256,5155,6646,12860,26206,22997,-8952,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32320,-32566,-30306,-26898,-27790,-19752,-13621,-642,10986
52,277,407,377,172,179,403,739,686,479,207,214,437,790,1098,1245,1292,1167,1050,1010,1162,1469,1354,849,275,303,827,1004,1251,2383,3906,6333,9206,12272,13649,14420,16519,19929,23795,23633,10854,-16736,-32768,-28322,-28889,-32768,-32768,-32768,-32768,-32768,-32768,-29344,-16293,-4438,3463,7766,11467,8778,5311,-1182,-7352,-6436,-7082,-7506,-5200,1816,2130,5382
Wait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch: 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2168,2280,2356,2180,2168,2220,1988,1716,1620,1804,2220,1992,1716,1472,1504,1772,2048,2168,2412,2480,2356,2420,2592,2828,2900,2816,2680,2704,2908,3072,2936,2924,3164,3720,4480,5500,5900,5432,4196,560,-5044,-13384,-28320,-32768,-32768,-32768,-32768,-32504,-14616,3940,20728,32664,30976,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767
6072,6052,5932,5708,5796,5956,5900,5540,5300,5604,5924,6336,6668,6628,6600,6700,6780,6948,6904,6848,6828,6784,6860,6716,6444,6584,6572,6324,6424,6324,6084,5896,5424,4636,4240,4036,4576,4836,5884,7244,8272,10944,19792,25716,24264,20708,29964,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,29992,25504,17128,8708,3044,-1788
-13644,-13840,-13436,-13272,-13040,-13136,-13496,-13884,-13712,-13756,-13956,-13640,-13616,-13412,-13456,-13520,-13420,-13280,-13128,-13020,-12812,-12800,-12672,-12692,-12672,-12620,-12504,-12568,-12480,-12672,-12720,-12348,-11796,-11352,-10820,-10188,-10280,-13512,-17744,-22204,-28572,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-18976,1964,-416,3544,3824,14012,13116,11400
-45,-128,17,127,96,-208,-709,-916,-607,134,658,829,595,373,216,257,373,374,215,189,56,106,52,-137,-204,-353,-489,-638,-865,-1079,-1342,-1849,-2641,-3765,-5339,-6965,-9040,-10159,-9566,-7102,-2422,4924,15875,30163,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,13907,-1482,-14551,-21398,-25541,-11170,-9120
-196,80,195,315,280,376,232,-264,-535,-1002,-777,-368,-222,-397,-968,-1174,-867,-677,-576,-376,-442,-288,-35,-55,84,338,594,935,1165,1205,1096,538,82,302,814,1424,1831,2476,4607,4551,3136,5699,13398,21394,-747,-28631,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-25043,-21041,-16368,-2872
79,-45,-6,140,238,323,451,540,928,1361,1427,1175,908,680,669,530,274,36,114,197,187,124,98,254,482,558,507,474,755,1206,2055,3038,3746,4190,4734,5935,9159,12473,18014,24665,29129,28098,18711,4282,-14554,-27630,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-32768,-21920,-9526,133,1916,3407,278,-1071,-4518,-16199,-19757,-15897,-8825,751,15573
Wait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch: 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2148,2280,2568,2592,2468,2544,2388,2388,2452,2500,2460,2340,2532,2828,2808,2668,2700,2628,2488,2484,2592,2840,2764,2792,2800,2924,2908,3104,3324,3548,4132,5092,5596,5168,4128,1980,1904,1924,-212,-7180,-26032,-32768,-32768,-32768,-32768,-32768,-26576,-16408,3860,9328,16560,19412,24616,30560,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,30316
5792,5872,5836,5724,5536,5432,5472,5552,5900,5900,5716,5620,5556,5684,5804,6020,6048,5972,5940,5884,5828,6068,6200,6200,6168,6068,5956,5980,6036,5852,5568,5600,6384,7336,7352,5676,3772,3784,7932,15612,32767,32767,31148,30256,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,32767,22104,19320,13392,14188,20964,13772,9052,4400,1016,-2144,-4836
