-12448,-12112,-12324,-12268,-11624,-11148,-32768,-32768,-32768,628,17868,3432,-32300,-32768,-30784,-15224,-12036,-12932,-12164,-11768
20,529,-471,-358,-1154,-4543,6065,32767,32767,-21871,3817,-13439,23834,-26612,-16006,-6894,-1795,-2928,476,-1574
466,270,228,75,83,-2873,11629,-32768,-32768,-32768,1082,30985,32767,32767,22161,-536,2388,-575,1266,-82
-167,459,-8,133,1436,11811,4757,-32768,-25915,-32768,19732,32767,32767,32039,-9113,-7348,-3710,-1652,-778,-876
2,103,204,307,408,511,612,714,816,917,1020,1121,1223,1325,1427,1529,1630,1732,1834,1936
2420,2668,2872,2924,3112,4128,-728,-32768,32767,32767,32767,27040,26440,524,-19828,-14456,1128,904,2600,2600
5744,5728,6048,6152,6032,4504,4832,32767,32767,32767,1684,9800,21572,17052,16504,9604,7180,7308,6616,6812
-12048,-12112,-11944,-11780,-11632,-11160,-21788,-32768,-32768,-3548,15816,14680,-8336,-32768,-32768,-15140,-12444,-13160,-11624,-11796
-506,-320,57,18,-948,-1819,7353,32767,32767,3606,18812,-18459,-8150,-5692,-20262,-8190,-6643,-1453,590,838
-110,-193,-78,13,-147,-2620,11597,-32768,-32768,-32768,1833,24559,32767,32767,11800,-2257,-201,2771,356,-477
431,395,404,535,834,6349,13667,-32768,-32768,-32768,13310,28098,32767,32767,31555,3355,242,-1823,-606,-244
2,104,206,307,409,511,613,715,816,919,1020,1121,1224,1325,1428,1529,1631,1733,1835,1937
3684,3596,3628,3832,3476,2268,-32768,28268,32767,32767,23092,28652,32767,-32768,-16052,572,904,2548,3096,3108
6620,6824,7008,6924,6864,6972,23676,32767,32767,10724,9748,12012,32767,30872,13096,4964,3220,4096,5128,5888
-11692,-11740,-11412,-11304,-11948,-12420,-32768,-32768,-32768,20624,22156,4764,-32768,-32768,-32768,-11520,-12684,-13904,-11968,-11180
-38,50,-100,-624,75,103,32767,32767,18903,7207,10774,-25720,-2113,-32620,-19445,426,-501,679,2063,-53
-26,-302,-536,55,652,2120,-1526,-32768,-32768,-17952,15855,22374,32767,32767,24735,2995,5195,-830,-471,-44
206,485,611,430,986,9507,-11679,-32768,-32768,-1282,27330,32767,32767,30303,-16581,-6491,-3177,-547,913,878
2,103,206,307,409,511,613,714,816,918,1020,1122,1223,1326,1427,1529,1631,1732,1835,1936
3268,2472,2688,3388,3532,560,-32768,24112,32767,32767,32220,31848,-1376,-11500,-5380,124,2352,4592,3716,3152
5664,5952,6284,5772,5892,8172,20520,32767,32767,10628,13688,28968,31384,19740,9296,4664,5672,5968,6188,6996
-11704,-11856,-12540,-11580,-11608,-12164,-32768,-32768,-27356,24632,17168,-14884,-32768,-32768,-17972,-12556,-14104,-11796,-11988,-12064
-902,-490,-983,-252,-275,-1438,26122,32767,32767,4203,-12698,-14062,6265,-1170,3959,-7556,1629,1411,-296,598
-55,-57,-24,-439,-1615,-5630,10989,-32768,-32768,-8570,21384,32767,32767,14485,12749,571,5645,525,428,441
-422,912,-339,1037,5324,14404,-9159,-32768,-25313,-1898,32767,32767,32767,14393,-9331,-4118,-4486,-3419,-197,860
2,105,206,307,410,511,614,715,817,919,1020,1122,1224,1326,1428,1530,1631,1733,1835,1937
4428,4432,4540,3892,4644,-484,-32768,6556,32767,32767,32767,32767,-25828,-16692,1496,1520,5572,3408,2896,2660
6792,6784,6356,6680,3808,8912,17896,32767,32767,10672,17520,32767,32767,22188,11252,10012,6120,7008,7484,6956
-12044,-11472,-12400,-12184,-13204,-9616,-32768,-32768,-32768,16788,20316,-32768,-32768,-31888,-13688,-10368,-12248,-11592,-11664,-11152
182,-233,-1106,404,-1525,-480,26530,32767,32767,-8819,-25588,13748,-15752,-8127,-31646,10713,-1919,51,-888,-437
-238,83,791,765,-6647,-11016,9649,-32768,-32768,-12098,22897,32767,32767,22283,10924,-3601,4039,1102,1284,-114
93,-69,-45,145,3654,20576,-7946,-32768,-32768,-4191,31498,32767,32767,-11464,-23981,4136,-7765,-860,-1414,-861
1,103,205,307,408,510,612,713,816,917,1020,1121,1223,1325,1426,1529,1630,1732,1834,1936
3388,2296,2928,3336,2668,-24272,-10164,32767,32767,32767,25536,30148,-352,-17020,-12380,-5668,-1864,-336,1160,268
7540,8252,7656,7000,7524,18272,32767,32767,30684,16852,4540,18244,11004,10212,9956,5088,4844,4752,4832,5584
-10716,-9680,-11204,-9916,-10196,-28540,-32768,-32768,18032,28840,18468,-10540,-32768,-32768,-20060,-10752,-11852,-11684,-10820,-11632
-416,-3047,-3203,-2565,2648,20642,32767,32767,-1516,30000,-23959,-10755,-23224,-8044,-9157,-11008,495,-2171,-62,-2340
457,-199,-925,-3953,-8753,794,-32768,-32768,-17925,17239,20393,32767,32767,32767,-1632,-7445,1796,-3334,1600,-3603
-13,-631,988,4645,18151,19081,-32768,-32768,-32768,19605,19441,32767,32767,21716,-632,2678,1748,-1570,-2846,4500
2,104,205,307,409,511,613,715,816,918,1020,1121,1224,1325,1428,1529,1630,1733,1834,1937
1804,1308,1268,1412,2280,1888,-24948,-32768,32767,32767,29384,24216,25736,-8208,-14268,-18904,-6152,-576,324,2276
5672,5512,5936,6480,6172,4332,16084,13784,32767,32767,9344,6580,15448,5636,9848,11740,6444,4828,5308,5272
-11160,-11088,-11636,-11044,-10312,-10828,-23844,-32768,-32768,5408,32532,17052,-12344,-32768,-26876,-20828,-15660,-11760,-11924,-11224
592,-151,-937,-629,-572,1713,13402,31683,32767,13370,1562,-31666,-15176,-24602,-15487,-16182,-3400,-67,554,-550
724,-89,-915,-327,-339,2939,2108,-32768,-32768,-32768,4182,15548,32767,32767,18120,8201,8114,3032,-2298,-97
180,522,1660,1883,3200,7099,9731,-32768,-32768,-15083,20392,18342,32767,32767,26880,7852,-2859,-3102,132,-571
2,103,206,307,408,511,612,714,816,918,1020,1121,1223,1325,1427,1529,1631,1732,1834,1936
2248,2156,2256,2456,2792,2368,-1600,-23760,-31980,32767,32767,26412,19524,18948,4824,-22472,-16424,-4572,-1444,-12
5212,5328,5488,5532,5068,3824,4224,16584,25748,32767,17316,11212,1444,11356,4632,9788,7976,4352,4596,3468
-12028,-11932,-11832,-11760,-11904,-10668,-15692,-25152,-32768,-32768,8760,23332,11960,-3544,-32768,-32768,-20780,-12968,-12060,-12648
258,98,-114,-672,-463,-1728,6516,3707,32767,32767,-13443,3442,-23202,-27610,-32124,-12564,-10367,-3770,-4182,-277
378,-114,-154,622,1725,1365,3654,-15797,-32768,-32768,-32201,23256,18862,27953,32767,21401,4320,-1607,-223,1334
2,294,-220,-739,-816,2526,10912,11133,-32768,-32768,-23893,17753,20379,32767,32767,23605,6466,1320,-2052,-3105
2,104,206,307,410,511,613,715,816,919,1020,1123,1224,1326,1428,1529,1631,1733,1835,1937
2084,1852,2212,2260,2756,3724,1904,-20208,-11668,32767,32767,17308,22480,21704,11224,-19168,-11096,-3136,4624,3436
4224,4256,4292,4368,3944,3924,5324,9788,32767,32767,24020,8728,5156,15628,324,4156,7584,3384,4580,4920
-12436,-12408,-12120,-12316,-11720,-11584,-11916,-29488,-32768,-32768,16656,23276,15116,-2700,-32768,-32768,-22768,-13536,-11748,-12356
276,300,97,46,-23,-1910,-2634,8386,32767,32767,-11524,-3829,-24474,-24916,-32768,-32031,-5058,-1230,-2767,449
7,192,-67,765,2379,-591,-498,1847,-32768,-32768,-29952,22987,18538,21231,32767,7126,9474,-1055,-1946,1612
111,49,123,-166,242,6084,10545,8303,-32768,-32768,-2716,7837,16999,32767,24815,32473,-123,-201,-1245,-1853
2,104,206,307,409,511,613,714,817,918,1020,1122,1223,1326,1427,1530,1631,1732,1835,1936
2956,3452,3156,4120,3740,3024,2212,-29916,15800,32767,32767,5324,30420,30948,-19552,-15816,-3868,24,1564,744
4880,4832,4252,4512,4740,4436,2212,6160,32767,32767,11232,13600,12324,28976,6592,2356,3404,-1140,-1008,2936
-12636,-12600,-12988,-12596,-12528,-12432,-13436,-32768,-32768,-32768,25192,23392,2780,-32768,-32768,-32768,-12788,-15636,-12136,-13308
-80,141,23,188,-72,-233,-2270,16557,32767,32767,-7365,-22141,-32768,-12521,-29519,-12010,2048,5972,9145,-1602
82,-268,249,348,-53,515,-1259,23207,-32768,-32768,-9568,11272,15287,32767,32767,8104,-2487,3137,-6364,-16986
-168,167,132,462,318,1548,9166,-5927,-32768,-17805,14096,9844,27128,32767,13579,3361,-3075,-9006,-7308,8637
1,104,205,307,409,510,613,714,816,918,1020,1122,1223,1325,1427,1529,1630,1733,1834,1937
-9508,-4480,-3836,-2476,-3324,-1116,-10604,-32768,24412,32767,31992,27876,27744,12808,-6976,-17648,-6064,3636,-1092,-640
8976,7668,5992,5072,6408,6116,-4996,16444,32767,19732,4044,7912,16248,7420,4380,-252,2700,-1912,960,2228
-3184,-4668,-6584,-6652,-7356,-10260,-24404,-32768,-32768,-14340,19584,26468,3196,-32768,-32768,-32768,-17116,-12872,-13012,-11856
7624,1923,2556,4427,9833,11324,17394,32767,32767,32767,5721,-6292,-31146,-31322,-23377,-21708,-5712,-5844,164,-70
-1542,-2065,-3607,2179,-1051,-877,16931,-13793,-32768,-28459,-11099,9095,32767,29414,32767,11426,10486,844,1902,-1119
11105,3720,4982,3304,8396,10720,5030,-27032,-32768,-15976,-4540,8569,25233,32767,22793,824,-9273,-5571,-1895,1037
2,103,205,307,409,511,613,714,816,918,1019,1122,1223,1326,1427,1528,1631,1732,1835,1936
1092,1308,1344,1520,1264,880,-21512,-32768,32767,32767,32767,31064,26484,-2460,-19108,-9856,-2796,-152,1140,1600
4836,5112,4856,4968,4396,-252,1036,25140,32767,32220,8184,11752,26188,6196,1316,604,3128,104,2184,3244
-11564,-11356,-11452,-11304,-10988,-11556,-29880,-32768,-32768,-20312,23844,19208,-18600,-32768,-32768,-28096,-12812,-13556,-11956,-12288
31,42,65,196,-90,1945,15821,32767,32767,24716,18809,-22353,-10934,-19257,-21662,-17965,-3748,-2776,-225,-373
-305,-126,-41,148,166,4674,-3752,-32768,-32768,-32768,5731,30532,32767,32767,32767,-678,6367,-425,635,-627
501,217,243,269,1532,7602,17001,-32768,-32768,-20505,17048,11265,32767,32767,-293,11873,-4619,-4412,-4644,-2126
2,103,205,307,408,511,612,714,816,918,1019,1121,1223,1325,1427,1528,1631,1732,1835,1936
228,408,740,-68,-1232,-628,712,-236,204,-104,132,1264,1044,668,24,592,1476,-32768,10524,32767
1828,4696,4068,2496,1680,3036,4736,4332,4168,5188,4364,3480,3720,4116,4160,4636,3400,-3632,32767,32767
-11092,-11740,-10756,-11260,-11740,-11616,-10496,-11732,-10976,-10348,-12272,-11936,-11040,-11288,-11576,-11220,-10412,-32768,-32768,-32768
-906,-1165,-1242,-1751,-877,981,211,24,28,-2793,-1961,-33,-256,368,478,296,-761,21222,32767,32767
-879,-299,1140,1888,1771,-3271,-1641,869,785,-1130,961,796,-185,910,864,-98,1389,21934,-32768,-32768
-1343,70,-3558,-1783,-1598,4544,3466,918,-818,-952,-3401,-1995,580,887,448,1205,-111,15082,-32768,-4585
2,103,206,307,410,511,612,715,816,919,1020,1122,1224,1325,1428,1529,1631,1733,1835,1936
1132,1108,1228,1416,1296,2080,488,-25732,-32768,32767,32767,32767,32767,26384,-2576,-21700,-6644,-6360,-1888,1556
4140,4152,4416,4084,4388,2940,2400,2820,23208,32767,30876,5828,13708,21060,16208,-1200,2560,2976,4376,3740
-11584,-11660,-11760,-11748,-11688,-11100,-11456,-24620,-32768,-32768,-21076,26212,16636,-21888,-32768,-32768,-22284,-13620,-16164,-11932
75,246,-7,29,-328,-292,-650,9292,32767,32767,23878,13314,-28607,-17933,-21660,-17901,-7007,-10312,-674,1538
37,66,114,41,164,-627,-1055,5725,-32768,-32768,-32768,-3425,27704,32767,32767,32767,7119,852,2996,-2459
-154,152,8,-98,366,4105,11745,5861,-32768,-30656,-18184,14641,18272,32767,32767,5150,11114,8259,-3317,-4342
2,104,205,307,409,511,612,715,816,919,1020,1121,1224,1325,1428,1529,1631,1733,1834,1936
1856,1848,1936,2176,2504,2552,-7424,-32768,17956,32767,32767,32767,30720,22948,-7104,-19748,-4992,-2476,-2600,4600
3936,3940,3952,3896,3580,1288,1316,8972,27736,32767,13948,11972,11880,17488,5108,3984,1940,3472,2556,2336
-12320,-12064,-12104,-11996,-11924,-12676,-15956,-32768,-32768,-30516,9824,26084,2144,-32768,-32768,-32768,-20284,-12316,-15388,-11380
114,-64,2,89,-85,819,5297,26458,32767,32767,-15656,1537,-26208,-30550,-30037,-14033,-5413,-2482,2254,-2363
268,140,164,490,1111,1407,4818,-32699,-32768,-32768,-32768,18102,32767,32767,32767,22015,6368,3168,5429,-6327
-111,-103,63,136,-162,5188,8948,-15601,-32768,5673,-11370,19749,18599,32767,32767,7061,-2895,480,-5548,-3234
2,103,204,307,408,511,612,714,816,917,1020,1121,1223,1325,1427,1528,1630,1732,1834,1936
1688,2136,1924,1372,1268,1968,2144,1252,-3628,-32768,17520,32767,32767,24444,26988,21152,-568,-18744,-8296,-3092
4268,4108,4328,4364,3680,3328,4076,1868,4932,2972,31084,32767,13808,10400,9216,17044,4004,-36,780,1864
-11832,-12144,-12352,-11780,-11884,-12116,-10756,-13096,-13160,-32768,-32768,-32768,14136,27856,10200,-17092,-32768,-32768,-22568,-12504
-176,-314,-150,-563,-290,-58,-870,1073,12730,27447,32767,32767,9316,-3203,-18500,-17716,-30473,-29631,-10147,-7625
377,416,318,219,633,271,-331,-1161,4306,-30336,-32768,-32768,-22923,6782,30661,32767,32767,21906,2713,-6860
-1038,-955,-1202,-2693,-1994,-183,6220,12983,2818,-23398,-32768,-6553,-8680,13434,16793,32767,25387,18651,9431,921
1,104,205,307,409,511,613,714,816,918,1020,1121,1224,1325,1427,1529,1630,1733,1834,1937
1796,2172,1724,1548,1960,1516,2064,2156,-32768,14624,32767,32767,26580,26632,20296,-4116,-30212,-13200,-3524,2012
4872,5088,4788,4844,4672,4236,4344,1492,188,32767,32767,15536,14144,13140,10972,8064,17812,7428,5764,3932
-12052,-11704,-11716,-11844,-11664,-12036,-11028,-12424,-32768,-32768,-32768,11616,27620,3068,-32768,-32768,-30816,-20896,-11108,-11948
-99,-35,-35,-239,100,202,1398,1306,22699,32767,32767,11429,-1770,-25064,-32768,-31491,-21477,-11540,-1924,551
-116,78,205,-40,280,-555,-1292,-1790,5412,-32768,-32768,-18573,15161,32767,32767,32767,20604,9926,-1320,715
58,-401,-690,-645,-268,1445,7995,9492,-32768,-32768,-5245,-22651,15312,22911,30346,25387,23461,-584,356,-2724
1,103,204,307,408,510,612,713,816,917,1020,1121,1222,1325,1426,1529,1630,1732,1834,1936
1056,1604,1448,1212,1592,1636,1184,1812,-1224,-24496,-15392,32767,32767,16204,18712,26272,12764,-20336,-15044,-1592
5648,5476,5544,5076,4836,5040,5768,5024,3312,6680,23296,32767,11424,15904,6660,12792,10376,-1152,2696,-1028
-11396,-11348,-11052,-11464,-11024,-11716,-11300,-12040,-13896,-32768,-32768,-32768,10340,22272,19624,-3412,-32768,-32768,-25608,-12092
70,235,356,622,1327,1613,2026,82,2603,15348,32767,32767,-16662,1161,-20375,-32166,-16471,-18547,-3589,-5567
151,49,0,590,563,-388,541,-324,3682,7212,-32768,-32768,-32768,29196,20209,32767,32767,28715,13053,-491
4,-75,-143,-740,421,3518,2640,3736,866,-20960,-32768,1938,-12518,14120,9303,24807,32767,13891,1192,2500
2,105,206,307,410,511,614,715,817,919,1021,1123,1224,1326,1428,1530,1631,1734,1835,1937
1264,1384,1480,1532,1388,2276,4028,-2540,-22452,-27740,32767,32767,24020,24320,21508,7804,-14368,-15368,-4772,-264
