-32768,20928,-32768,-29105,-8905,32767,-1661,32767,-32768,-8383,-32629,32767,-5456,2236,23267,-26625,-32768,27986,32767,-32768
28568,-8221,-32768,-32768,32767,32767,-21163,2760,-13708,-32768,32767,32767,-20895,-16642,8035,-32768,14139,32767,-28467,9145
2,103,204,307,408,511,612,714,816,917,1020,1121,1223,1325,1427,1529,1631,1732,1834,1936
-14120,-4080,31116,32767,-25040,-29212,-32768,-1524,616,32767,32767,-12836,-16036,-20164,4376,32767,32767,-25108,-29132,-32768
31776,32767,32767,32767,32767,-21604,-8468,32767,31232,32767,32767,29960,-32768,32767,32767,26464,21540,32767,32767,-124
-32768,-25544,9556,796,-32768,-32768,-32768,-32768,-26836,21452,-32768,-32768,-32768,-32768,-32768,-10836,-5572,-32768,-32768,-32768
32767,21208,24371,-5689,-32768,-32768,32767,32767,32767,-14198,32767,-32768,-19026,32767,32767,10151,-21214,-32768,-32768,32767
-32768,-32768,-32432,32767,32767,-32768,31640,-32768,-32768,-28412,32767,18586,-15620,-32768,-32768,-17951,32767,32767,32767,6957
17245,-32768,9040,32767,-32768,-1967,17996,-32768,-31420,32767,32767,-1676,-19410,32767,-32768,-13109,32767,21983,-32768,13212
2,104,206,307,409,511,613,715,816,919,1020,1122,1224,1325,1428,1529,1632,1733,1834,1937
9128,32767,32767,1672,-32768,-25224,6204,17552,32767,-32768,-28552,-29896,-13832,-3720,32767,32767,21496,-24548,-6600,32767
32767,32767,32767,32767,-24492,29380,32767,32767,18320,32767,32767,-31168,32767,32767,32767,32767,32767,-6428,32767,32767
-32768,15232,-32768,-32768,-32768,-32768,-32768,-26108,7948,-32768,-32768,-32768,-32768,-32768,18852,-32376,-32768,-32768,-32768,-32768
32767,-2360,32767,-32768,-32768,32767,32767,32767,-32768,-32768,-32768,32767,32767,32767,4779,32767,-32768,-32768,32767,32767
-32768,-31601,32767,32767,-22048,22593,-32768,-32768,2023,32767,32767,16851,-32768,-32768,-30899,32767,32767,-15825,32767,-32768
-32768,32028,32767,12291,-6679,-670,-32768,-24278,32767,32767,-23685,-20420,-22788,-32768,31414,32767,-8484,-16388,32767,-32768
2,103,206,307,409,511,612,715,816,918,1020,1122,1224,1325,1427,1529,1631,1732,1835,1936
32767,32767,-28940,-32768,-7844,9988,32732,32767,-32768,-26628,-32768,-3180,8772,32767,32767,-32768,-32768,-27956,13516,22920
32767,32767,32767,-32768,32767,32767,32767,32767,32767,32767,3972,32767,32767,32767,32767,32767,-32768,32767,32767,32767
18392,-32768,-32768,-32768,-32768,-32768,-3996,-8556,-32768,-32768,-32768,-32768,-31144,12788,-32768,-32768,-32768,-32768,-32768,-11068
-32768,4509,-32768,-1806,32767,32767,32767,1908,-14646,-32768,32767,32767,24069,-2806,12215,-32768,-7519,32767,32767,32767
-15902,32767,16581,11685,-32768,-32768,-27028,29547,32767,32767,23493,-32768,-32768,-20620,32767,32767,32117,-32768,-32768,-32768
32767,32767,12945,-19380,-2372,-32768,-7992,32767,-16637,-25234,-1988,-32768,-32768,32767,32767,-13545,-32768,5815,-32768,3086
3,104,206,308,410,511,613,715,817,919,1020,1123,1224,1327,1428,1529,1632,1733,1836,1937
